Wall time,Step,Value
1628781190.000587,693618,4431.57080078125
1628781252.4205115,704687,4452.84375
1628781301.2999818,713341,4357.4921875
1628781363.047135,724336,4497.48583984375
1628781423.0969164,734898,4411.93603515625
1628781485.367409,745945,4456.77734375
1628781547.198616,756931,4496.361328125
1628781607.7091024,767653,4324.33935546875
1628781667.8130147,778285,4266.08251953125
1628781733.0261757,789937,4187.20166015625
1628781803.0981255,802389,4144.48095703125
1628781864.4520986,812970,4065.637451171875
1628781927.638001,824551,4012.29052734375
1628781992.7770343,836058,3918.222900390625
1628782057.4861007,847627,3759.15869140625
1628782112.8818686,857051,3729.549560546875
1628782173.594046,867295,3602.60595703125
1628782243.6885383,878853,3512.432373046875
1628782304.6354094,888846,3443.324462890625
1628782364.9026814,899516,3419.063720703125
1628782426.8834705,910556,3288.585205078125
1628782494.8119726,922578,3316.30322265625
1628782562.9835026,934602,3296.14794921875
1628782631.0499513,946583,3157.875732421875
1628782693.9162273,957754,3145.066162109375
1628782753.6390076,968301,3073.391845703125
1628782818.6353483,979802,3039.65087890625
1628782881.1766508,990917,2996.420166015625
1628782946.8315637,1002599,2933.060546875
1628783004.6086073,1012838,2868.537353515625
1628783072.929411,1024989,2791.902587890625
1628783133.661276,1035746,2631.4443359375
1628783203.868553,1048246,2523.351806640625
1628783267.8838441,1059645,2487.5556640625
1628783335.0169494,1071675,2518.313232421875
1628783396.6915278,1082648,2317.663818359375
1628783461.6039581,1094138,2287.015869140625
1628783528.485801,1106089,2355.495849609375
1628783598.7168217,1118589,2288.291748046875
1628783666.5935624,1130597,2222.154052734375
1628783734.5554867,1142689,2206.406982421875
1628783797.6404889,1153841,2128.495849609375
1628783859.3639984,1164750,2167.55712890625
1628783925.5219078,1176502,2171.1005859375
1628783988.9094663,1187790,2137.21923828125
1628784054.2893667,1199104,2169.451416015625
1628784107.5986814,1208847,2125.71923828125
1628784168.9911797,1219401,2228.614990234375
1628784225.8121223,1229458,2252.330322265625
1628784286.624143,1240653,2269.64453125
1628784345.188417,1251042,2245.555908203125
1628784407.945569,1262123,2198.352294921875
1628784472.4954383,1273368,2136.911376953125
1628784536.1865802,1284892,2065.644287109375
1628784599.473147,1296103,2021.53955078125
1628784656.742287,1305814,1938.1578369140625
1628784713.017628,1316189,1950.9844970703125
1628784772.4313118,1326519,1958.1009521484375
