Wall time,Step,Value
1628785769.8334575,1504424,-4555.82958984375
1628785833.3117929,1515669,-4690.60400390625
1628785898.3961039,1527195,-5537.443359375
1628785965.9673405,1539131,-5711.98779296875
1628786025.686108,1549695,-6317.45068359375
1628786089.4307876,1560976,-6265.75634765625
1628786132.1226852,1568130,-7065.1806640625
1628786177.622081,1576599,-8441.5966796875
1628786236.319837,1587006,-8632.0107421875
1628786306.2806416,1599431,-8319.7900390625
1628786366.0710714,1610063,-7858.228515625
1628786421.8200886,1619942,-7102.125
1628786485.6237507,1631416,-6468.47509765625
1628786544.3792055,1641803,-6827.439453125
1628786604.9681706,1652495,-6681.6513671875
1628786668.7570791,1663907,-6193.5830078125
1628786734.2519572,1675381,-6327.68994140625
1628786797.7299387,1686717,-6106.22607421875
1628786863.0880394,1698284,-5495.22412109375
1628786928.4548702,1709872,-5445.26416015625
1628786994.5373642,1721692,-5634.11669921875
1628787062.260366,1733703,-5483.81640625
1628787123.8805852,1744663,-5780.61279296875
1628787189.148116,1756337,-5971.0224609375
1628787245.00812,1766252,-6298.869140625
1628787305.3487937,1776964,-6569.66943359375
1628787368.0342171,1788114,-6378.19482421875
1628787430.1560082,1799161,-6637.361328125
1628787489.3433466,1809667,-5972.2470703125
1628787553.2619588,1821013,-6060.52734375
1628787620.9630044,1833039,-5548.328125
1628787688.6487186,1844602,-4915.23779296875
1628787754.1176953,1856376,-4767.2900390625
1628787817.6090147,1867636,-4548.0595703125
1628787882.3481412,1879489,-5003.85498046875
1628787946.0855873,1890844,-4997.56640625
1628788009.9477289,1902171,-5149.404296875
1628788072.9786148,1913380,-5110.3994140625
1628788143.6446838,1925880,-4886.1181640625
1628788214.4387207,1938380,-4729.181640625
1628788271.641395,1948375,-5254.88525390625
1628788342.4113944,1960875,-5186.6728515625
1628788408.9655635,1972599,-5660.48291015625
1628788471.5366678,1983414,-6296.72216796875
1628788534.3238413,1994717,-6377.01416015625
1628788598.5794396,2006007,-6898.77490234375
1628832791.7903523,2018289,-6682.484375
1628832854.8320746,2029148,-6790.46923828125
1628832924.4883258,2040467,-6149.43017578125
1628832990.1676493,2051959,-5914.302734375
1628833055.049668,2063257,-5795.56982421875
1628833116.5587394,2073318,-5936.08642578125
1628833180.802979,2085164,-6192.626953125
1628833243.6560206,2095413,-6240.0302734375
1628833305.5109305,2106228,-6716.60107421875
1628833365.2743468,2116673,-6496.919921875
1628833436.4530616,2128703,-6224.29736328125
1628833504.4405072,2140352,-5825.3955078125
1628833570.0035367,2151408,-5284.54296875
1628833641.2619245,2163741,-4646.478515625
1628833706.763825,2174648,-4742.13134765625
1628833781.6416388,2187148,-4652.18212890625
1628833853.5633461,2199129,-4537.068359375
1628833923.497725,2211156,-4610.35791015625
1628833990.449988,2222407,-4564.68896484375
1628834054.7613027,2233753,-4929.44091796875
1628834125.748753,2246253,-4632.11572265625
1628834192.4102848,2257200,-5121.712890625
1628834253.8425553,2268146,-5308.55322265625
1628834326.6962998,2279668,-5543.77490234375
1628834397.881946,2291526,-5935.568359375
1628834468.445269,2303299,-5618.591796875
1628834526.4988103,2313423,-6183.61865234375
1628834579.7757525,2322785,-6394.55078125
1628834648.0491028,2334611,-6184.83154296875
1628834715.991349,2346449,-6445.560546875
1628834782.112884,2357747,-6064.2607421875
1628834853.6471372,2369934,-5625.4814453125
1628834922.678744,2381788,-6048.0673828125
1628834989.7615423,2393322,-5710.548828125
1628835056.5677676,2405089,-5339.7861328125
1628835123.5067885,2416855,-5125.4541015625
1628835187.0005963,2427923,-4983.935546875
1628835255.3481946,2439256,-5032.87744140625
1628835319.7051365,2450902,-5060.90478515625
1628835378.1731725,2460994,-5662.3056640625
1628835448.3716207,2472791,-5548.32568359375
1628835510.2804701,2483308,-6039.52001953125
1628835573.3539524,2494312,-6378.7841796875
1628835642.4381607,2506219,-5886.0986328125
1628835757.1770458,2518116,-5926.6640625
1628835821.835005,2529434,-5675.5009765625
1628835885.1412907,2540547,-5338.8203125
1628835950.1151145,2552571,-5128.1474609375
1628836018.4551442,2564197,-5372.0537109375
1628836075.2046225,2574527,-5127.1884765625
1628836143.5036843,2586062,-5143.8486328125
1628836202.2777374,2596331,-5482.5400390625
1628836273.6258438,2608513,-5117.97705078125
1628836333.1977818,2618554,-5829.77294921875
1628836394.9823294,2629307,-5867.74267578125
1628836461.498412,2641770,-5648.2529296875
1628836528.2864625,2653841,-5726.5205078125
1628836590.6862264,2664883,-5060.70751953125
1628836657.4509788,2677198,-4965.7587890625
1628836725.527206,2689607,-4964.26513671875
1628836788.820543,2701141,-5007.7666015625
1628836849.850298,2712271,-5029.89306640625
1628836913.9830964,2723950,-5393.25634765625
1628836970.1195087,2734248,-5902.76904296875
1628837037.0886528,2745574,-6182.10107421875
1628837105.5971785,2757820,-6256.26123046875
1628837167.9347749,2768408,-6133.00244140625
1628837234.3796906,2779193,-6280.55908203125
1628837301.569052,2790869,-6176.01953125
1628837364.8273923,2801387,-6877.9951171875
1628837432.3043242,2812976,-6817.828125
1628837498.878207,2824687,-5924.44189453125
1628837561.5298636,2835399,-6061.67333984375
1628837627.6608057,2846962,-5212.82470703125
1628837684.0636637,2856604,-6065.67529296875
1628837746.1471345,2867222,-6860.51611328125
1628837820.2308273,2879722,-6551.3505859375
1628837887.5347636,2891319,-6758.77978515625
1628837954.9796264,2902786,-5945.8818359375
1628838028.022931,2914166,-5563.42578125
1628838096.5393088,2926312,-5881.3408203125
1628838165.63423,2937867,-5725.39794921875
1628838234.9600985,2949865,-5596.0458984375
1628838305.6665568,2961972,-5609.1455078125
1628838375.3310215,2973868,-5324.33544921875
1628838444.3191924,2985810,-5170.8212890625
1628838507.5211966,2996033,-6010.2275390625
1628838574.2792077,3007651,-6143.7939453125
1628838698.7348444,3018841,-6859.201171875
1628838747.3553233,3027432,-7738.09228515625
1628838800.8623102,3036788,-8067.98193359375
1628838860.3411152,3046784,-9161.052734375
1628838933.5745244,3058749,-8406.6943359375
1628839008.5318267,3070169,-7891.98291015625
1628839072.9541845,3081071,-7267.3203125
1628839144.606483,3093179,-6062.42431640625
1628839213.5862885,3104812,-6017.3603515625
1628839288.940767,3117306,-5691.70166015625
1628839360.2457442,3129322,-4752.96435546875
1628839425.9533062,3140752,-4677.35693359375
1628839492.3132863,3152262,-5112.98193359375
1628839563.377875,3164450,-5252.94873046875
1628839620.0603025,3174476,-5746.01025390625
1628839687.418935,3186205,-5976.59521484375
1628839751.998576,3197303,-6127.99853515625
1628839826.180167,3209496,-5979.85888671875
1628839899.9834902,3221019,-6134.62451171875
1628839967.4924517,3232253,-6059.00830078125
1628840037.7216527,3243823,-5492.34130859375
1628840108.1487112,3256288,-5679.19580078125
1628840181.2892694,3268204,-5404.689453125
1628840254.5767753,3280114,-5206.3095703125
1628840321.25746,3291558,-5561.42431640625
1628840393.7388039,3303812,-5651.7900390625
1628840452.261938,3314088,-5922.04638671875
1628840519.7807636,3326336,-5663.18798828125
1628840587.8051827,3338531,-5731.5
1628840654.8867948,3350548,-5075.18310546875
1628840711.647802,3360748,-5158.2958984375
1628840765.4279082,3370141,-6009.841796875
1628840808.6554408,3378166,-6650.0078125
