Wall time,Step,Value
1628680535.8652022,2583626,1420.98388671875
1628680651.6731315,2594532,3800.104736328125
1628680875.6978414,2607449,6271.443359375
1628681014.8483086,2619949,1012.392822265625
1628681137.038334,2631363,1299.7423095703125
1628681276.8181255,2643849,5301.53466796875
1628681417.9455163,2656349,3840.62255859375
1628681544.375759,2667763,2499.696044921875
1628681679.9486768,2679982,852.8729248046875
1628681813.5615375,2691896,425.0207824707031
