Wall time,Step,Value
1628670363.0618994,1749033,453.8888854980469
1628670464.6007776,1758397,307.0168151855469
1628670580.8299515,1769273,358.4095764160156
1628670710.533776,1781084,267.6625061035156
1628670834.3098264,1792413,245.96463012695312
1628670961.6852052,1803921,275.1640930175781
1628671085.3946023,1815222,201.45932006835938
1628671220.7928765,1827244,347.37322998046875
1628671347.4620268,1838577,130.4527587890625
1628671555.6913567,1851000,343.5340270996094
1628671688.4259439,1862802,491.8836975097656
1628671821.6015599,1874818,486.8475646972656
1628671960.4882083,1887318,530.8140258789062
1628672094.7397695,1899331,707.817138671875
1628672225.5458903,1910865,626.1862182617188
1628672360.7442195,1923155,684.4041137695312
1628672491.36545,1934966,863.4178466796875
1628672627.1932292,1946978,689.081787109375
1628672758.4847956,1958521,690.7955322265625
1628672891.1373868,1970359,766.0831298828125
1628673037.41904,1982759,729.450439453125
1628673172.402304,1994542,744.9087524414062
1628673313.5974114,2006776,690.8013305664062
1628673449.2927942,2018807,734.4814453125
1628673585.2520761,2030859,910.23046875
1628673718.4607706,2042627,850.0537719726562
1628673877.2191417,2054824,790.3291015625
1628674057.9133797,2066843,723.2850952148438
1628674231.429402,2079343,854.5548095703125
1628674384.678683,2090879,880.105224609375
1628674876.3692424,2103500,848.977294921875
1628675004.397408,2115504,761.2953491210938
1628675136.8818583,2127910,603.4248046875
1628675265.8776386,2139937,720.6553955078125
1628675395.62199,2152139,685.5076904296875
1628675516.5196457,2163528,792.0340576171875
1628675648.72825,2175953,770.215576171875
1628675781.4513435,2188435,928.6737060546875
1628675909.2373781,2200405,638.4915161132812
1628676041.0306718,2212755,697.9017333984375
1628676169.7822063,2224774,693.3140258789062
1628676303.0042126,2237209,742.9185791015625
1628676436.9327369,2249709,850.5682373046875
1628676565.721066,2261798,684.5802001953125
1628676697.306985,2274174,778.231689453125
1628676821.9189692,2285896,719.9383544921875
1628676939.2998767,2296951,888.8717041015625
1628677066.7705755,2308947,782.5400390625
1628677197.6476002,2321300,935.253662109375
1628677325.2921143,2333307,656.4288330078125
1628677456.118013,2345640,676.199462890625
1628678107.3029354,2357847,907.00537109375
1628678238.8060021,2370194,738.1689453125
1628678369.8825877,2382250,678.3115234375
1628678486.2283797,2393190,829.5224609375
1628678617.6324775,2405389,783.61474609375
1628678749.7938445,2417454,682.934326171875
1628678878.3469806,2429191,615.1780395507812
1628679013.519693,2441558,793.95458984375
1628679136.3846705,2452818,908.095947265625
1628679259.6683865,2464362,808.9561767578125
1628679393.156922,2476830,875.0393676757812
1628679522.7293172,2489029,828.5563354492188
1628679645.3686738,2500597,992.91015625
1628679772.5004036,2512599,722.7505493164062
1628679901.0979269,2524757,804.665771484375
1628680022.1745465,2536179,849.6763305664062
1628680148.5879824,2547600,753.3929443359375
1628680281.8982275,2559899,749.4323120117188
1628680410.8645482,2571911,1058.6915283203125
1628680535.8651733,2583626,781.474609375
1628680651.673111,2594532,1010.10302734375
1628680875.6978192,2607449,730.0308227539062
1628681014.8482883,2619949,895.9437255859375
1628681137.0383122,2631363,836.67724609375
1628681276.8181026,2643849,1043.1282958984375
1628681417.9454956,2656349,1106.6573486328125
1628681544.3757348,2667763,1097.3685302734375
1628681679.9486554,2679982,894.5742797851562
1628681813.5615156,2691896,933.7235107421875
