Wall time,Step,Value
1628747946.9892645,2195879,-6776.77294921875
1628748001.8311756,2207912,-6379.716796875
1628748060.2539477,2220387,-5996.1572265625
1628748114.6999059,2232159,-5742.75439453125
1628748166.175662,2243221,-6175.1796875
1628748219.2318966,2254930,-6275.18359375
1628748268.8009882,2265868,-6411.0419921875
1628748320.8289237,2276488,-6576.70068359375
1628748374.1478567,2287887,-6211.7001953125
1628748430.781494,2299920,-5837.849609375
1628748539.9487658,2312420,-5496.05322265625
1628748595.1762245,2323938,-5006.61328125
1628748654.707755,2335995,-5032.1337890625
1628748709.952957,2346974,-6110.66552734375
1628748765.759261,2357961,-6623.3212890625
1628748822.822529,2369868,-6549.9853515625
1628748883.6156516,2381531,-6359.57275390625
1628748946.46971,2393221,-5660.564453125
1628749004.1434958,2404777,-5214.3466796875
1628749061.905491,2416342,-5412.23779296875
1628749115.362154,2427105,-5806.71923828125
1628749170.9890964,2438143,-5853.705078125
1628749220.5445812,2448183,-6673.27880859375
1628749283.708684,2460419,-6341.6318359375
1628749340.9294953,2471867,-6074.5361328125
1628749395.958575,2483107,-5919.412109375
1628749454.3522477,2494982,-5038.89599609375
1628749507.0597904,2505862,-5361.54248046875
1628749569.0002954,2518362,-5112.01171875
1628749626.8436446,2530386,-5357.1708984375
1628749683.9208684,2542393,-5691.56787109375
1628749738.4604766,2553339,-6024.1357421875
1628749794.5476115,2565559,-6303.67578125
1628749844.9374948,2576449,-6645.7744140625
1628749891.963922,2586624,-7204.9189453125
1628749951.460763,2599051,-6419.33056640625
1628750009.5517435,2611551,-6257.43603515625
1628750063.7453246,2623089,-5496.9609375
1628750121.6201708,2635589,-4642.25439453125
1628750177.3757343,2647638,-5097.8837890625
1628750235.5976346,2659116,-5429.615234375
1628750293.4758995,2671616,-5490.22265625
1628750353.2307992,2683826,-5534.1025390625
1628750416.653649,2696161,-5321.220703125
1628750474.7885077,2708008,-5173.12109375
1628750524.7945166,2718085,-6107.13427734375
1628750570.156315,2727483,-6699.51904296875
1628750617.7994986,2737642,-7404.3779296875
1628750671.7678099,2748541,-7404.984375
1628750727.004242,2759799,-7245.03125
1628750781.112003,2770318,-6869.39697265625
1628750840.6693149,2782278,-6617.95947265625
1628750898.3010273,2793562,-6515.18896484375
1628751036.7619147,2805804,-5753.783203125
1628751100.5202508,2818193,-5476.68798828125
1628751158.7377424,2829741,-5086.158203125
1628751220.0043628,2841374,-5296.392578125
1628751281.4449377,2853390,-5443.4697265625
1628751344.372709,2865890,-5404.78662109375
1628751408.4319668,2877920,-5240.552734375
1628751473.0522091,2890420,-5130.5751953125
1628751538.748811,2902920,-5183.6650390625
1628751602.4449086,2915420,-5230.00732421875
1628751668.6174705,2927920,-5254.16162109375
1628751735.557023,2940420,-5144.69189453125
1628751795.7116516,2951773,-5462.64404296875
1628751857.8580954,2963420,-6058.47216796875
1628751918.8529637,2975907,-6112.2763671875
1628751978.8223305,2987248,-6263.62060546875
1628752039.7393434,2998802,-5975.7060546875
1628752102.46408,3010824,-5574.8037109375
1628752168.3777308,3023324,-5711.49267578125
1628752228.01681,3034863,-5981.07373046875
1628752288.2338898,3047156,-6243.431640625
1628752348.1003559,3058864,-6339.8662109375
1628752411.5430012,3071040,-6436.4638671875
1628752470.3045375,3082951,-6336.833984375
1628752533.4404597,3095280,-5809.28515625
1628752592.0990646,3106962,-5708.93115234375
1628752657.2693143,3119242,-5458.81982421875
1628752717.9883206,3131193,-5175.34423828125
1628752778.749576,3143285,-5768.95166015625
1628752841.5462823,3155299,-5848.390625
1628752904.4094212,3167317,-5976.14501953125
1628752967.6332355,3179817,-5818.416015625
1628753032.1298366,3192317,-5324.25732421875
1628753091.245862,3204360,-4957.19677734375
1628753150.3316538,3216375,-4839.1708984375
1628753214.2249944,3228809,-4731.78759765625
1628753279.427426,3241296,-4893.51220703125
1628753343.380002,3253796,-5127.787109375
1628753406.757706,3265934,-5251.59228515625
1628753467.2797043,3277852,-5375.45654296875
1628753525.4689791,3289709,-5512.62646484375
1628753585.0053408,3301348,-5974.15380859375
