Wall time,Step,Value
1628834579.7759025,2322785,34753.03515625
1628834648.0492086,2334611,34583.53125
1628834715.9914563,2346449,19465.908203125
1628834782.1129584,2357747,16413.373046875
1628834853.6472123,2369934,40391.8046875
1628834922.6788194,2381788,26968.611328125
1628834989.7616513,2393322,32075.830078125
1628835056.567875,2405089,26027.984375
1628835123.506894,2416855,64801.96875
1628835187.000672,2427923,17834.3984375
1628835255.3483486,2439256,158967.546875
1628835319.7052114,2450902,19027.669921875
1628835378.1732492,2460994,23326.666015625
1628835448.371751,2472791,36846.58984375
1628835510.2805579,2483308,25279.998046875
1628835573.3540347,2494312,33205.15234375
1628835642.4382346,2506219,28377.7421875
1628835757.1771162,2518116,25214.298828125
1628835821.8351073,2529434,34258.09375
1628835885.1413937,2540547,30097.9921875
1628835950.1152375,2552571,24012.24609375
1628836018.4552162,2564197,22328.615234375
1628836075.2047718,2574527,20526.939453125
1628836143.5037715,2586062,35295.8125
1628836202.2778218,2596331,23690.076171875
1628836273.625936,2608513,26603.05859375
1628836333.1978867,2618554,58605.75
1628836394.9824045,2629307,36363.72265625
1628836461.4984934,2641770,29726.654296875
1628836528.2866552,2653841,35210.65234375
1628836590.686326,2664883,12741.9228515625
1628836657.4510725,2677198,18738.619140625
1628836725.5273094,2689607,14761.6865234375
1628836788.8206184,2701141,38964.09375
1628836849.8503907,2712271,4569.80712890625
1628836913.983218,2723950,38334.96484375
1628836970.1195838,2734248,24435.01953125
1628837037.0887225,2745574,14181.0048828125
1628837105.5972555,2757820,13143.779296875
1628837167.9348462,2768408,26958.4375
1628837234.3797696,2779193,28425.126953125
1628837301.5691338,2790869,30087.818359375
1628837364.827479,2801387,57480.203125
1628837432.3044095,2812976,33742.203125
1628837498.8782778,2824687,31210.564453125
1628837561.5299735,2835399,24447.359375
1628837627.660876,2846962,40911.0859375
1628837684.0637493,2856604,55455.2421875
1628837746.1472113,2867222,39143.22265625
1628837820.230921,2879722,36993.28125
1628837887.5348363,2891319,32310.166015625
1628837954.9796984,2902786,23619.50390625
1628838028.0230412,2914166,29467.755859375
1628838096.5393817,2926312,29839.353515625
1628838165.6343687,2937867,40008.125
1628838234.9601848,2949865,42424.9765625
1628838305.666629,2961972,38340.5234375
1628838375.3310945,2973868,49757.51953125
1628838444.319278,2985810,34505.49609375
1628838507.5212739,2996033,45251.53515625
1628838574.279301,3007651,47019.2265625
1628838698.734919,3018841,25106.294921875
1628838747.3554425,3027432,38908.078125
1628838800.8623843,3036788,32270.51953125
1628838860.3412178,3046784,46348.0546875
1628838933.5746512,3058749,35447.01953125
1628839008.5319152,3070169,55451.4453125
1628839072.9542596,3081071,31345.666015625
1628839144.6066048,3093179,47776.68359375
1628839213.586375,3104812,37583.84765625
1628839288.9408402,3117306,39202.3984375
1628839360.2458181,3129322,42861.3125
1628839425.9534276,3140752,34535.83203125
1628839492.3133614,3152262,52439.04296875
1628839563.3779635,3164450,55377.53515625
1628839620.0603774,3174476,53201.015625
1628839687.4190133,3186205,55949.6796875
1628839751.9986715,3197303,30796.623046875
1628839826.180248,3209496,24462.0546875
1628839899.9835694,3221019,30391.814453125
1628839967.4925256,3232253,46364.69140625
1628840037.721727,3243823,34309.01171875
1628840108.148785,3256288,40086.5234375
1628840181.2893436,3268204,39688.2421875
1628840254.5769181,3280114,35599.58984375
1628840321.257534,3291558,37992.6484375
1628840393.7388778,3303812,36999.5390625
1628840452.2620137,3314088,58860.96484375
1628840519.7808511,3326336,25790.943359375
1628840587.8052657,3338531,29334.453125
1628840654.8868709,3350548,29339.203125
1628840711.6479301,3360748,36455.015625
1628840765.4279811,3370141,43140.12109375
1628840808.6555161,3378166,35377.5234375
1628840861.6387439,3387360,53005.55078125
1628840921.1045027,3397468,47537.08203125
1628840982.7408473,3407976,21426.169921875
1628841045.7713108,3418676,29137.552734375
1628841108.9013982,3429452,48365.04296875
1628841171.4238691,3440267,38951.484375
1628841239.2349794,3451932,25581.85546875
1628841305.599521,3462779,37770.296875
1628841372.4339395,3474213,34530.625
1628841442.5392811,3486515,40339.2421875
1628841509.865526,3498553,28939.259765625
1628841576.1392565,3509883,37743.22265625
1628841677.289414,3520864,30583.609375
1628841745.7443118,3532730,31339.443359375
1628841813.349192,3543509,19727.3671875
1628841875.9054668,3554409,33039.69921875
1628841943.5436037,3565594,29052.42578125
1628842014.3276167,3577883,35739.30859375
1628842080.2510169,3589432,41797.8203125
1628842140.0097349,3599463,34010.39453125
1628842211.295631,3611442,32156.947265625
1628842286.2469013,3623942,32426.20703125
1628842357.6840613,3635864,38129.7421875
1628842430.999189,3648046,31475.91015625
1628842500.3952591,3659504,30142.6796875
1628842572.1736412,3671480,43071.69921875
1628842642.8894675,3683870,42011.94140625
1628842715.7826712,3696370,35986.7734375
1628842786.2401123,3708572,33080.62890625
